Material Name,Symbol,Category,Phase,t_min (K),t_max (K),A,B,C,D,Max Fit Error (%),R²,Molecular Weight (g/mol),NASA Species (ref),Reference Code,Source / Notes
Be3N2,Be3N2,Ceramics,L,2473,6000,166.999048,0,0,0,0,1,55.0499,Be3N2(L),tpis96,"Liquid. Gurvich,1996a pt1 p384 pt2 p309."
Br2,Br2,Other technologically relevant materials,cr,200,265.9,-4.336053,689.876879,-3015.608135,5092.860998,0.022,1,159.808,Br2(cr),g,"Rhombic. Gurvich,1989 pt2 p314. Chase,1998 p471 (6/82)."
Br2,Br2,Other technologically relevant materials,L,265.9,332.5,309.141231,-2043.306704,5934.623248,-5727.290213,0.02,0.99996,159.808,Br2(L),g,"Liq.Ref-Elm.Gurvich,1989 pt2 p314.Chase,1998 p471(6/82)."
Br2,Br2,Other technologically relevant materials,L,332.5,6000,75.301571,0,0,0,0,1,159.808,Br2(L),g,"Liq.Ref-Elm.Gurvich,1989 pt2 p314.Chase,1998 p471(6/82)."
Carbon,C,Other technologically relevant materials,gr,200,600,-2.837265,40.170533,-1.660757,-17.755835,0.381,1,12.0107,C(gr),n,"Graphite. Ref-Elm. TRC(4/83) vc,uc,tc1000-1002."
Carbon,C,Other technologically relevant materials,gr,600,2000,2.124865,35.336126,-19.832473,3.968699,1.242,0.99918,12.0107,C(gr),n,"Graphite. Ref-Elm. TRC(4/83) vc,uc,tc1000-1002."
Carbon,C,Other technologically relevant materials,gr,2000,6000,20.721079,2.840418,-0.370608,0.025788,0.147,0.99995,12.0107,C(gr),n,"Graphite. Ref-Elm. TRC(4/83) vc,uc,tc1000-1002."
Calcium,Ca,Metals and alloys,a,200,298.15,11.107319,136.765324,-467.560335,581.976799,0.024,0.99997,40.078,Ca(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Calcium,Ca,Metals and alloys,a,298.15,716,23.865746,-0.675569,26.896752,-12.175648,0.067,0.99999,40.078,Ca(a),srd,"Alpha. Ref-Elm. Alcock,1993."
Calcium,Ca,Metals and alloys,b,716,1115,47.40173,-48.311725,33.441809,0,0,1,40.078,Ca(b),srd,"Beta. Ref-Elm. Alcock,1993."
Calcium,Ca,Metals and alloys,L,1115,6000,37.999783,0,0,0,0,1,40.078,Ca(L),srd,"Liquid. Ref-Elm. Alcock,1993."
CaBr2,CaBr2,Other technologically relevant materials,cr,298.15,1015,65.630725,40.996964,-33.800939,13.948016,0.212,0.99985,199.886,CaBr2(cr),tpis96,"Rhombic Gurvich,1996a pt1 p473 pt2 p368."
CaBr2,CaBr2,Other technologically relevant materials,L,1015,6000,99.99943,0,0,0,0,1,199.886,CaBr2(L),tpis96,"Liquid Gurvich,1996a pt1 p473 pt2 p368."
CaCO3,CaCO3,Other technologically relevant materials,cr,200,500,31.814165,159.525899,163.284675,-386.366051,0.992,0.99917,100.0869,CaCO3(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p483 pt2 p376."
CaCO3,CaCO3,Other technologically relevant materials,cr,500,1603,71.581488,86.197101,-44.601862,11.477068,0.424,0.99988,100.0869,CaCO3(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p483 pt2 p376."
CaCO3,CaCO3,Other technologically relevant materials,L,1603,6000,159.999088,0,0,0,0,1,100.0869,CaCO3(L),tpis96,"Liquid Gurvich,1996a pt1 p483 pt2 p376."
CaCL2,CaCL2,Other technologically relevant materials,cr,100,500,17.219304,433.277154,-1117.419065,988.877067,3.131,0.99631,110.984,CaCL2(cr),tpis96,"Rhombic. Gurvich,1996a pt1 p467 pt2 p365."
CaCL2,CaCL2,Other technologically relevant materials,cr,500,1048,67.004952,25.884631,-13.081915,4.53569,0.015,1,110.984,CaCL2(cr),tpis96,"Rhombic. Gurvich,1996a pt1 p467 pt2 p365."
CaCL2,CaCL2,Other technologically relevant materials,L,1048,6000,128.477899,-27.137015,6.43976,-0.501344,2.981,0.97101,110.984,CaCL2(L),tpis96,"Liquid. Gurvich,1996a pt1 p467 pt2 p365."
CaF2,CaF2,Other technologically relevant materials,a,200,500,44.474766,18.802402,336.474863,-484.100008,1.749,0.99857,78.0748,CaF2(a),tpis96,"CrII,cubic.Gurvich,1996a pt1 p461 pt2 p361."
CaF2,CaF2,Other technologically relevant materials,a,500,1000,70.464608,32.190426,-62.297363,50.927378,0.259,0.99987,78.0748,CaF2(a),tpis96,"CrII,cubic.Gurvich,1996a pt1 p461 pt2 p361."
CaF2,CaF2,Other technologically relevant materials,a,1000,1212,10866.269417,-29185.742499,26222.980252,-7813.313231,1.16,0.99611,78.0748,CaF2(a),tpis96,"CrII,cubic.Gurvich,1996a pt1 p461 pt2 p361."
CaF2,CaF2,Other technologically relevant materials,a,1212,1424,-22417.991819,54159.667644,-43440.308439,11621.89058,0.358,0.99996,78.0748,CaF2(a),tpis96,"CrII,cubic.Gurvich,1996a pt1 p461 pt2 p361."
CaF2,CaF2,Other technologically relevant materials,b,1424,1691,3894.326066,-6189.731281,3297.9312,-564.345478,0.023,0.99999,78.0748,CaF2(b),tpis96,"CrI,cubic.Gurvich,1996a pt1 p461 pt2 p361."
CaF2,CaF2,Other technologically relevant materials,L,1691,6000,98.999436,0,0,0,0,1,78.0748,CaF2(L),tpis96,"Liquid.Gurvich,1996a pt1 p461 pt2 p361."
CaH2,CaH2,Other technologically relevant materials,a,298.15,1053,29.929829,37.128788,0,0,0,1,42.0939,CaH2(a),tpis96,"CrII,rhombic Gurvich,1996a pt1 p449 pt2 p354."
CaH2,CaH2,Other technologically relevant materials,b,1053,1273,68.999607,0,0,0,0,1,42.0939,CaH2(b),tpis96,"CrI,cubic Gurvich,1996a pt1 p449 pt2 p354."
CaH2,CaH2,Other technologically relevant materials,L,1273,6000,74.999573,0,0,0,0,1,42.0939,CaH2(L),tpis96,"Liquid Gurvich,1996a pt1 p449 pt2 p354."
CaI2,CaI2,Other technologically relevant materials,cr,200,500,58.55704,119.767642,-259.953044,223.258226,0.817,0.99638,293.8869,CaI2(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p476 pt2 p371."
CaI2,CaI2,Other technologically relevant materials,cr,500,1056,70.879959,21.857137,-2.830786,0.976549,0.003,1,293.8869,CaI2(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p476 pt2 p371."
CaI2,CaI2,Other technologically relevant materials,L,1056,6000,102.999413,0,0,0,0,1,293.8869,CaI2(L),tpis96,"Liquid Gurvich,1996a pt1 p476 pt2 p371."
CaO,CaO,Refractories,cr,200,500,5.508683,182.479511,-214.076965,45.87457,0.549,0.99932,56.0774,CaO(cr),tpis96,"Cubic Gurvich,1996a pt1 p442 pt2 p348."
CaO,CaO,Refractories,cr,500,3172,51.104289,-4.604628,5.360438,-0.921839,1.855,0.99731,56.0774,CaO(cr),tpis96,"Cubic Gurvich,1996a pt1 p442 pt2 p348."
CaO,CaO,Refractories,L,3172,6000,83.999521,0,0,0,0,1,56.0774,CaO(L),tpis96,"Liquid Gurvich,1996a pt1 p442 pt2 p348."
Ca(OH)2,Ca(OH)2,Other technologically relevant materials,cr,100,500,-28.466542,754.9975,-1586.699804,1195.686277,1.346,0.99983,74.0927,Ca(OH)2(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p454 pt2 p357."
Ca(OH)2,Ca(OH)2,Other technologically relevant materials,cr,500,1023,68.696925,89.449567,-56.811629,20.013023,0.042,1,74.0927,Ca(OH)2(cr),tpis96,"Hexagonal Gurvich,1996a pt1 p454 pt2 p357."
Ca(OH)2,Ca(OH)2,Other technologically relevant materials,L,1023,6000,152.999128,0,0,0,0,1,74.0927,Ca(OH)2(L),tpis96,"Liquid Gurvich,1996a pt1 p454 pt2 p357."
CaS,CaS,Other technologically relevant materials,cr,200,500,5.138179,308.840309,-743.230823,611.557025,0.732,0.99622,72.143,CaS(cr),tpis96,"Cubic Gurvich,1996a pt1 p478 pt2 p373."
CaS,CaS,Other technologically relevant materials,cr,500,2800,45.356154,9.758036,-0.702113,0.116677,0.149,0.99999,72.143,CaS(cr),tpis96,"Cubic Gurvich,1996a pt1 p478 pt2 p373."
CaS,CaS,Other technologically relevant materials,L,2800,6000,66.999618,0,0,0,0,1,72.143,CaS(L),tpis96,"Liquid Gurvich,1996a pt1 p478 pt2 p373."
CaSO4,CaSO4,Other technologically relevant materials,II,200,500,47.978319,92.338093,483.497331,-705.580451,0.714,0.99919,136.1406,CaSO4(II),tpis96,"Rhombic Gurvich,1996a pt1 p481 pt2 p375."
CaSO4,CaSO4,Other technologically relevant materials,II,500,1473,78.113937,126.29919,-62.027097,16.981644,0.317,0.99995,136.1406,CaSO4(II),tpis96,"Rhombic Gurvich,1996a pt1 p481 pt2 p375."
CaSO4,CaSO4,Other technologically relevant materials,I,1473,1733,164.99906,0,0,0,0,1,136.1406,CaSO4(I),tpis96,"Cubic Gurvich,1996a pt1 p481 pt2 p375."
CaSO4,CaSO4,Other technologically relevant materials,L,1733,6000,164.99906,0,0,0,0,1,136.1406,CaSO4(L),tpis96,"Liquid Gurvich,1996a pt1 p481 pt2 p375."
Cadmium,Cd,Metals and alloys,cr,100,223.56,63.542258,-771.45785,4725.738359,-9151.453774,2.416,0.95852,112.411,Cd(cr),coda89,"Crystal. Ref-Elm. Cox,1989 p223."
Cadmium,Cd,Metals and alloys,cr,223.56,347.13,15.066262,96.717895,-306.237973,352.454268,0.029,0.99993,112.411,Cd(cr),coda89,"Crystal. Ref-Elm. Cox,1989 p223."
Cadmium,Cd,Metals and alloys,cr,347.13,594.26,21.198103,19.769674,-18.699436,15.363506,0.11,0.99985,112.411,Cd(cr),coda89,"Crystal. Ref-Elm. Cox,1989 p223."
Cadmium,Cd,Metals and alloys,L,594.26,6000,29.89983,0,0,0,0,1,112.411,Cd(L),coda89,"Liquid. Ref-Elm. Cox,1989 p223."
Cobalt,Co,Metals and alloys,a,200,500,12.610786,76.341731,-160.39556,141.030375,1.649,0.99745,58.9332,Co(a),j,"Alpha. Ref-Elm. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,a,500,700.1,21.500473,9.828195,11.44807,-8.576067,0.016,1,58.9332,Co(a),j,"Alpha. Ref-Elm. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,b,700.1,800,17.66918,18.44543,0,0,0,1,58.9332,Co(b),j,"Beta.Ref-Elm.Below Lambda trans. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,b,800,1394,-44.435867,220.482659,-221.028725,81.90378,0.574,0.99953,58.9332,Co(b),j,"Beta.Ref-Elm.Below Lambda trans. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,b,1394,1400,2553.265286,-1792.172093,0.000231,-5.5e-05,0,1,58.9332,Co(b),j,"Beta. Ref-Elm.Above Lambda trans. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,b,1400,1768,1086.416319,-1847.40704,1085.465107,-212.687032,0.633,0.99694,58.9332,Co(b),j,"Beta. Ref-Elm.Above Lambda trans. Chase,1998 pp943-6."
Cobalt,Co,Metals and alloys,L,1768,6000,40.500769,0,0,0,0,1,58.9332,Co(L),j,"Liquid. Ref-Elm. Chase,1998 pp943-6."
Chromium,Cr,Metals and alloys,cr,200,311.5,-16.771445,335.93616,-951.056036,928.238848,0.303,0.99974,51.9961,Cr(cr),j,"Below lambda trans. Ref-Elm. Chase,1998 pp959-62."
Chromium,Cr,Metals and alloys,cr,311.5,1000,13.171886,48.781622,-57.324384,27.23417,0.222,0.99994,51.9961,Cr(cr),j,"Above lambda trans. Ref-Elm. Chase,1998 pp959-62."
Chromium,Cr,Metals and alloys,cr,1000,2130,25.73352,-6.095471,14.697146,-2.514001,0.126,0.99999,51.9961,Cr(cr),j,"Above lambda trans. Ref-Elm. Chase,1998 pp959-62."
Chromium,Cr,Metals and alloys,L,2130,6000,39.329776,0,0,0,0,1,51.9961,Cr(L),j,"Liquid. Ref-Elm. Chase,1998 pp959-62."
CrN,CrN,Ceramics,cr,200,298.15,-10.925728,213.32359,0,0,0,1,66.0028,CrN(cr),j12/73,"Chase,1998 p966."
CrN,CrN,Ceramics,cr,298.15,400,654.897823,-4470.657943,10647.038872,-8142.001507,0.087,0.99993,66.0028,CrN(cr),j12/73,"Chase,1998 p966."
CrN,CrN,Ceramics,cr,400,2500,46.887806,5.893589,0.382694,-0.05913,0.39,0.99994,66.0028,CrN(cr),j12/73,"Chase,1998 p966."
Cr2N,Cr2N,Ceramics,cr,298.15,700,3.040411,358.011348,-599.883345,358.720657,0.598,0.9986,117.9989,Cr2N(cr),j12/73,JPCRD 1998 Mono.9 p971.
Cr2N,Cr2N,Ceramics,cr,700,1500,62.560593,28.628479,-1.005809,0.302944,0.053,1,117.9989,Cr2N(cr),j12/73,JPCRD 1998 Mono.9 p971.
Cr2N,Cr2N,Ceramics,cr,1500,2500,52.940647,42.022595,-6.219588,0.674907,0.108,0.9999,117.9989,Cr2N(cr),j12/73,JPCRD 1998 Mono.9 p971.
Cr2O3,Cr2O3,Refractories,I',200,306,-1051.220413,13482.824854,-53863.840123,73178.925261,0.932,0.99967,151.9904,Cr2O3(I'),tpis82,"Hexagonal. Gurvich,1982 pt1 p18 pt2 p22."
Cr2O3,Cr2O3,Refractories,I,306,310,55756.08416,-357834.559798,575296.718402,0.0034,0,1,151.9904,Cr2O3(I),tpis82,"Hexagonal. Gurvich,1982 pt1 p18 pt2 p22."
Cr2O3,Cr2O3,Refractories,I,310,335,2031.697422,-11635.637695,17572.699854,0,0,1,151.9904,Cr2O3(I),tpis82,"Hexagonal. Gurvich,1982 pt1 p18 pt2 p22."
Cr2O3,Cr2O3,Refractories,I,335,1520,74.461048,139.925226,-126.229437,39.605696,2.65,0.9885,151.9904,Cr2O3(I),tpis82,"Hexagonal. Gurvich,1982 pt1 p18 pt2 p22."
Cr2O3,Cr2O3,Refractories,I,1520,2705,127.46163,-5.828676,5.988941,0.310357,0.004,1,151.9904,Cr2O3(I),tpis82,"Hexagonal. Gurvich,1982 pt1 p18 pt2 p22."
Cr2O3,Cr2O3,Refractories,L,2705,6000,169.999031,0,0,0,0,1,151.9904,Cr2O3(L),tpis82,"Liquid. Gurvich,1982 pt1 p18 pt2 p22."
Cesium,Cs,Metals and alloys,cr,100,301.59,16.119556,160.307536,-824.022838,1566.074617,1.338,0.99838,132.9055,Cs(cr),coda89,"Crystal. Ref-Elm. Cox,1989 p263."
Cesium,Cs,Metals and alloys,L,301.59,1000,34.133409,2.34875,-28.432123,22.002495,0.688,0.99755,132.9055,Cs(L),coda89,"Liquid. Ref-Elm. Cox,1989 p263."
Cesium,Cs,Metals and alloys,L,1000,2000,44.882486,-38.304265,23.138435,0.234564,0.011,1,132.9055,Cs(L),coda89,"Liquid. Ref-Elm. Cox,1989 p263."
CsBO2,CsBO2,Ceramics,cr,200,500,-47.778787,847.664172,-1814.271761,1379.19843,2.687,0.99865,175.7152,CsBO2(cr),tpis82,"Cubic. Gurvich,1982 pt1 p504 pt2 p525."
CsBO2,CsBO2,Ceramics,cr,500,1005,61.743177,92.101247,-63.675065,22.692789,0.045,0.99999,175.7152,CsBO2(cr),tpis82,"Cubic. Gurvich,1982 pt1 p504 pt2 p525."
CsBO2,CsBO2,Ceramics,L,1005,6000,144.999174,0,0,0,0,1,175.7152,CsBO2(L),tpis82,"Liquid. Gurvich,1982 pt1 p504 pt2 p525."
CsBr,CsBr,Other technologically relevant materials,cr,200,500,42.86857,60.94505,-122.076975,102.939048,0.082,0.9997,212.8094,CsBr(cr),tpis82,"Cubic. Gurvich,1982 pt1 p488 pt2 p511."
CsBr,CsBr,Other technologically relevant materials,cr,500,910,48.907781,13.488819,0,0,0,1,212.8094,CsBr(cr),tpis82,"Cubic. Gurvich,1982 pt1 p488 pt2 p511."
CsBr,CsBr,Other technologically relevant materials,L,910,6000,74.999573,0,0,0,0,1,212.8094,CsBr(L),tpis82,"Liquid. Gurvich,1982 pt1 p488 pt2 p511."
CsCL,CsCL,Other technologically relevant materials,a,200,500,46.026319,13.037381,54.334333,-85.291687,0.167,0.99897,168.3585,CsCL(a),tpis82,"Cubic. Gurvich,1982 pt1 p485 pt2 p508."
CsCL,CsCL,Other technologically relevant materials,a,500,743,46.244066,32.39943,-35.111663,15.09368,0.003,1,168.3585,CsCL(a),tpis82,"Cubic. Gurvich,1982 pt1 p485 pt2 p508."
CsCL,CsCL,Other technologically relevant materials,b,743,919,65.199628,0,0,0,0,1,168.3585,CsCL(b),tpis82,"Cubic. Gurvich,1982 pt1 p485 pt2 p508."
CsCL,CsCL,Other technologically relevant materials,L,919,6000,73.499581,0,0,0,0,1,168.3585,CsCL(L),tpis82,"Liquid. Gurvich,1982 pt1 p485 pt2 p508."
CsF,CsF,Other technologically relevant materials,cr,200,500,48.448607,-15.661402,108.731738,-86.077789,0.818,0.99905,151.9039,CsF(cr),tpis82,"Cubic. Gurvich,1982 pt1 p481 pt2 p505."
CsF,CsF,Other technologically relevant materials,cr,500,976,42.3057,29.461983,0,0,0,1,151.9039,CsF(cr),tpis82,"Cubic. Gurvich,1982 pt1 p481 pt2 p505."
CsF,CsF,Other technologically relevant materials,L,976,6000,71.99959,0,0,0,0,1,151.9039,CsF(L),tpis82,"Liquid. Gurvich,1982 pt1 p481 pt2 p505."
CsH,CsH,Other technologically relevant materials,cr,298.15,801,16.348714,107.619204,-101.343651,49.709816,0.356,0.99996,133.9134,CsH(cr),tpis82,"Cubic. Gurvich,1982 pt1 p476 pt2 p500."
CsH,CsH,Other technologically relevant materials,L,801,6000,55.999681,0,0,0,0,1,133.9134,CsH(L),tpis82,"Liquid. Gurvich,1982 pt1 p476 pt2 p500."
CsI,CsI,Other technologically relevant materials,cr,200,500,39.618458,101.802248,-275.040798,260.693952,0.287,0.99632,259.8099,CsI(cr),tpis82,"Cubic. Gurvich,1982 pt1 p492 pt2 p514."
CsI,CsI,Other technologically relevant materials,cr,500,905,57.943536,-30.739225,44.923564,3.807839,0.006,1,259.8099,CsI(cr),tpis82,"Cubic. Gurvich,1982 pt1 p492 pt2 p514."
CsI,CsI,Other technologically relevant materials,L,905,6000,70.999595,0,0,0,0,1,259.8099,CsI(L),tpis82,"Liquid. Gurvich,1982 pt1 p492 pt2 p514."
CsNO2,CsNO2,Other technologically relevant materials,I,298.15,679,95.724455,-29.411832,49.316719,0,0,1,178.911,CsNO2(I),tpis82,"Cubic. Gurvich,1982 pt1 p498 pt2 p519."
CsNO2,CsNO2,Other technologically relevant materials,L,679,6000,105.999396,0,0,0,0,1,178.911,CsNO2(L),tpis82,"Liquid. Gurvich,1982 pt1 p498 pt2 p519."
CsNO3,CsNO3,Other technologically relevant materials,a,200,427,80.571472,-100.087236,691.48943,-600.629828,0.87,0.99976,194.9103,CsNO3(a),tpis82,"Hexagonal. Gurvich,1982 pt1 p500 pt2 p521."
CsNO3,CsNO3,Other technologically relevant materials,b,427,682,-65.488513,877.897902,-1252.094553,603.723381,0.071,0.99995,194.9103,CsNO3(b),tpis82,"Cubic. Gurvich,1982 pt1 p500 pt2 p521."
CsNO3,CsNO3,Other technologically relevant materials,L,682,6000,149.999145,0,0,0,0,1,194.9103,CsNO3(L),tpis82,"Cubic. Gurvich,1982 pt1 p500 pt2 p521."
CsOH,CsOH,Other technologically relevant materials,b,100,149.54,-599.743071,14822.812714,-112258.137961,281771.762554,1.106,0.99344,149.9128,CsOH(b),g,"Beta. Gurvich,1997."
CsOH,CsOH,Other technologically relevant materials,b,149.54,199.07,223.804927,-2854.801004,14578.957375,-22263.120564,0.041,1,149.9128,CsOH(b),g,"Beta. Gurvich,1997."
CsOH,CsOH,Other technologically relevant materials,b,199.07,298.15,180.553963,-2417.724389,13414.91318,-21972.050101,0.108,0.99998,149.9128,CsOH(b),g,"Beta. Gurvich,1997."
CsOH,CsOH,Other technologically relevant materials,b,298.15,498.2,122.083852,-470.277379,1320.423263,-1109.565922,0.128,0.99989,149.9128,CsOH(b),g,"Beta. Gurvich,1997."
CsOH,CsOH,Other technologically relevant materials,c,498.2,615.5,72.699586,0,0,0,0,1,149.9128,CsOH(c),g,"Gamma. Gurvich,1997."
CsOH,CsOH,Other technologically relevant materials,L,615.5,6000,84.999516,0,0,0,0,1,149.9128,CsOH(L),g,"Liquid. Gurvich,1997."
CsO2,CsO2,Other technologically relevant materials,a,298.15,403,53.407696,85.836511,0,0,0,1,164.9042,CsO2(a),tpis82,"Tetragonal. Gurvich,1982 pt1 p472 pt2 p494."
CsO2,CsO2,Other technologically relevant materials,c,403,723,87.999499,0,0,0,0,1,164.9042,CsO2(c),tpis82,"Cubic. Gurvich,1982 pt1 p472 pt2 p494."
CsO2,CsO2,Other technologically relevant materials,L,723,6000,99.99943,0,0,0,0,1,164.9042,CsO2(L),tpis82,"Liquid. Gurvich,1982 pt1 p472 pt2 p494."
Cs2CO3,Cs2CO3,Other technologically relevant materials,cr,200,500,53.377331,266.220129,-42.322729,-198.257283,0.927,0.99952,325.8198,Cs2CO3(cr),tpis82,"Gurvich,1982 pt1 p502 pt2 p523."
Cs2CO3,Cs2CO3,Other technologically relevant materials,cr,500,1066,88.089667,165.164145,-91.718452,31.44335,0.061,1,325.8198,Cs2CO3(cr),tpis82,"Gurvich,1982 pt1 p502 pt2 p523."
Cs2CO3,Cs2CO3,Other technologically relevant materials,L,1066,6000,204.998832,0,0,0,0,1,325.8198,Cs2CO3(L),tpis82,"Liquid. Gurvich,1982 pt1 502 pt2 p523."
Cs2O,Cs2O,Other technologically relevant materials,cr,200,500,60.093804,82.652799,-132.604314,116.452426,0.35,0.99967,281.8103,Cs2O(cr),tpis82,"Hexagonal. Gurvich,1982 pt1 p472 pt2 p495."
Cs2O,Cs2O,Other technologically relevant materials,cr,500,768,66.023607,33.460808,0,0,0,1,281.8103,Cs2O(cr),tpis82,"Hexagonal. Gurvich,1982 pt1 p472 pt2 p495."
Cs2O,Cs2O,Other technologically relevant materials,L,768,6000,99.99943,0,0,0,0,1,281.8103,Cs2O(L),tpis82,"Liquid. Gurvich,1982 pt1 p472 pt2 p495."
Cs2O2,Cs2O2,Other technologically relevant materials,cr,298.15,867,83.468524,38.67478,0,0,0,1,297.8097,Cs2O2(cr),tpis82,"Rhombic Gurvich,1982 pt1 p475 pt2 p498."
Cs2O2,Cs2O2,Other technologically relevant materials,L,867,6000,133.999236,0,0,0,0,1,297.8097,Cs2O2(L),tpis82,"Liquid. Gurvich,1982 pt1 p475 pt2 p498."
Cs2SO4,Cs2SO4,Other technologically relevant materials,a,200,500,60.568938,320.606587,-250.093848,39.797697,0.337,0.99966,361.8735,Cs2SO4(a),tpis82,"Rhombohedral. Gurvich,1982 pt1 p496 pt2 p517."
Cs2SO4,Cs2SO4,Other technologically relevant materials,a,500,920,95.100159,218.211035,-292.23184,260.84462,0.032,1,361.8735,Cs2SO4(a),tpis82,"Rhombohedral. Gurvich,1982 pt1 p496 pt2 p517."
Cs2SO4,Cs2SO4,Other technologically relevant materials,b,920,1000,-194.998889,442.705477,0,0,0,1,361.8735,Cs2SO4(b),tpis82,"Gurvich,1982 pt1 p496 pt2 p517."
Cs2SO4,Cs2SO4,Other technologically relevant materials,c,1000,1288,84.941516,117.413331,0,0,0,1,361.8735,Cs2SO4(c),tpis82,"Hexagonal. Gurvich,1982 pt1 p496 pt2 p517."
Cs2SO4,Cs2SO4,Other technologically relevant materials,L,1288,6000,206.99882,0,0,0,0,1,361.8735,Cs2SO4(L),tpis82,"Liquid. Gurvich,1982 pt1 p496 pt2 p517."
Copper,Cu,Metals and alloys,cr,200,1358,19.553545,22.089271,-24.091378,11.113495,2.077,0.99865,63.546,Cu(cr),coda89,"Cubic. Ref-Elm.Cox,1989 p226."
Copper,Cu,Metals and alloys,L,1358,6000,32.799813,0,0,0,0,1,63.546,Cu(L),coda89,"Liquid. Ref-Elm.Cox,1989 p226."
CuBr,CuBr,Other technologically relevant materials,a,298.15,477.57,9.910649,308.414495,-708.162798,586.956876,0.499,0.9983,143.45,CuBr(a),g10/00,"Alpha. Pankratz,1984 p177."
CuBr,CuBr,Other technologically relevant materials,a,477.57,657,-3662.373932,21488.003286,-41398.874225,26631.310004,2.032,0.99949,143.45,CuBr(a),g10/00,"Alpha. Pankratz,1984 p177."
CuBr,CuBr,Other technologically relevant materials,b,657,741,75.645718,-8.945359,10.669559,-4.071125,0,1,143.45,CuBr(b),g10/00,"Beta. Pankratz,1984 p177."
CuBr,CuBr,Other technologically relevant materials,c,741,759,58.172553,-0.020627,0,0,0,1,143.45,CuBr(c),g10/00,"Gamma. Pankratz,1984 p177."
CuBr,CuBr,Other technologically relevant materials,L,759,1500,101.412349,-71.42956,28.383588,-0.513203,0.025,1,143.45,CuBr(L),g10/00,"Liquid. Pankratz,1984 p177."
CuBr2,CuBr2,Other technologically relevant materials,cr,298.15,800,68.040433,37.917895,-46.655518,22.905147,0.087,0.99978,223.354,CuBr2(cr),g10/00,"Crystal. Pankratz,1984 p181."
CuCL,CuCL,Other technologically relevant materials,a,298.15,491.57,151.37683,-783.729222,2010.826976,-1633.310124,1.208,0.99295,98.999,CuCL(a),g10/00,"Alpha. Pankratz,1984 p182."
CuCL,CuCL,Other technologically relevant materials,a,491.57,685,-1670.712397,9908.945678,-18955.339551,12103.731767,0.603,0.99993,98.999,CuCL(a),g10/00,"Alpha. Pankratz,1984 p182."
CuCL,CuCL,Other technologically relevant materials,b,685,696,79.599254,-0.151397,0,0,0,1,98.999,CuCL(b),g10/00,"Beta. Pankratz,1984 p182."
CuCL,CuCL,Other technologically relevant materials,L,696,1700,107.838259,-112.958528,79.207338,-17.865363,0.772,0.99452,98.999,CuCL(L),g10/00,"Liquid. Pankratz,1984 p182."
CuCL2,CuCL2,Other technologically relevant materials,cr,298.15,675,39.279265,178.095992,-274.360065,151.600839,0.188,0.99973,134.452,CuCL2(cr),g10/00,"Crystal. Pankratz,1984 p185."
CuCL2,CuCL2,Other technologically relevant materials,L,675,6000,82.42433,0,0,0,0,1,134.452,CuCL2(L),g10/00,"Liquid. Pankratz,1984 p185."
CuF,CuF,Other technologically relevant materials,cr,298.15,1300,37.952096,60.117384,-48.448775,13.716937,0.151,0.99988,82.5444,CuF(cr),g10/00,"Crystal. Pankratz,1984 p186."
CuF2,CuF2,Other technologically relevant materials,cr,298.15,1109,35.874313,134.873064,-122.815607,44.140069,0.269,0.99996,101.5428,CuF2(cr),g10/00,"Crystal. Pankratz,1984 p188."
CuF2,CuF2,Other technologically relevant materials,L,1109,6000,100.415428,0,0,0,0,1,101.5428,CuF2(L),g10/00,"Liquid. Pankratz,1984 p188."
CuI,CuI,Other technologically relevant materials,a,200,310.5,297.778217,-3257.278112,13849.74575,-18996.299672,3.012,0.96453,190.4505,CuI(a),g11/00,"King,1973. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,a,310.5,421,303.098871,-1939.153615,4868.47887,-3890.556798,0.193,0.99964,190.4505,CuI(a),g11/00,"King,1973. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,a,421,531.5,-614.144568,3978.113183,-7750.42237,4987.250648,0.259,0.99152,190.4505,CuI(a),g11/00,"King,1973. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,a,531.5,642,-7777.804369,43933.507831,-82170.629589,51278.658235,0.414,0.99998,190.4505,CuI(a),g11/00,"King,1973. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,b,642,680,138.489611,0,0,0,0,1,190.4505,CuI(b),g11/00,"Beta. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,c,680,868,68.617209,0,0,0,0,1,190.4505,CuI(c),g11/00,"Gamma. Pankratz,1984 p190."
CuI,CuI,Other technologically relevant materials,L,868,1600,95.461039,-40.157011,6.335462,1.952388,0.176,0.99995,190.4505,CuI(L),g11/00,"Liquid. Pankratz,1984 p190."
